flashcard_id,question,answer,english
bc70cc26-8bd9-43f6-a21c-95875c464148,テーブルの上に____があります。,フォーク,There is a fork on the table.
bc70cc26-8bd9-43f6-a21c-95875c464148,私は____を使ってサラダを食べます。,フォーク,I eat salad with a fork.
bc70cc26-8bd9-43f6-a21c-95875c464148,____を持ってきてください。,フォーク,Please bring a fork.
f0785e6b-a4cf-41e9-8fa6-befeea801282,毎朝、私は____に乗ります。,地下鉄,"Every morning, I ride the subway."
f0785e6b-a4cf-41e9-8fa6-befeea801282,この町には____がありますか？,地下鉄,Is there a subway in this town?
f0785e6b-a4cf-41e9-8fa6-befeea801282,____で友達に会います。,地下鉄,I will meet my friend at the subway.
997fbd6d-5799-4eff-b267-3cf20ba85466,子供たちは____が大好きです。,お菓子,The children love sweets.
997fbd6d-5799-4eff-b267-3cf20ba85466,友達と一緒に____を買いに行きます。,お菓子,I will go buy snacks with my friend.
997fbd6d-5799-4eff-b267-3cf20ba85466,毎日、学校の後に____を食べます。,お菓子,I eat sweets after school every day.
50a2bb61-34c7-486f-b219-1b06de9f428e,彼は____がたくさんあります。,お金,He has a lot of money.
50a2bb61-34c7-486f-b219-1b06de9f428e,この店で____を使えますか。,お金,Can I use money at this store?
50a2bb61-34c7-486f-b219-1b06de9f428e,私は____をためています。,お金,I am saving money.
0ae605d6-a7bd-41c9-b306-13debe9762a5,宿題を____。,なくちゃ,I must do my homework.
0ae605d6-a7bd-41c9-b306-13debe9762a5,明日、早く起き____。,なくちゃ,I need to wake up early tomorrow.
0ae605d6-a7bd-41c9-b306-13debe9762a5,この本を読ま____。,なくちゃ,I have to read this book.
086f7e2b-7cda-4316-9223-cd5f6f225664,毎朝、私は____を食べます。,朝御飯,"Every morning, I eat breakfast."
086f7e2b-7cda-4316-9223-cd5f6f225664,彼は____が好きです。,朝御飯,He likes breakfast.
086f7e2b-7cda-4316-9223-cd5f6f225664,私の家族は____を一緒に食べます。,朝御飯,My family eats breakfast together.
65d2e8c3-adcf-4f4c-9710-5918e3ea6b1f,私は本や雑誌____を読みます。,など,"I read books and magazines, etc."
65d2e8c3-adcf-4f4c-9710-5918e3ea6b1f,果物はバナナ____が好きです。,など,"I like fruits such as bananas, etc."
65d2e8c3-adcf-4f4c-9710-5918e3ea6b1f,休みの日は映画____を見ます。,など,"On my days off, I watch movies, etc."
a2c5a5ad-9f94-4f93-991d-935c0fefaf08,彼は毎日____を吸います。,たばこ,He smokes tobacco every day.
a2c5a5ad-9f94-4f93-991d-935c0fefaf08,公園で____を見ました。,たばこ,I saw tobacco in the park.
a2c5a5ad-9f94-4f93-991d-935c0fefaf08,友達は____をやめたいと言っています。,たばこ,My friend says he wants to quit smoking.
30ba614c-e769-41f3-97d2-6774b9c5d099,子どもたちは____が楽しみです。,夏休み,The children are looking forward to summer vacation.
30ba614c-e769-41f3-97d2-6774b9c5d099,私は____に海に行きます。,夏休み,I will go to the beach during summer vacation.
30ba614c-e769-41f3-97d2-6774b9c5d099,彼は____に友達と遊びます。,夏休み,He plays with his friends during summer vacation.
b8dfef1a-4333-4681-b3e5-ee26ea869be8,この料理には____が必要です。,醤油,This dish needs soy sauce.
b8dfef1a-4333-4681-b3e5-ee26ea869be8,寿司を食べるとき、____を使います。,醤油,I use soy sauce when I eat sushi.
b8dfef1a-4333-4681-b3e5-ee26ea869be8,私の好きな調味料は____です。,醤油,My favorite seasoning is soy sauce.
a64a0c07-2c9a-450b-9ea3-69f5d6314f41,夏に友達と____に行きます。,旅行,I will go on a trip with my friends in summer.
a64a0c07-2c9a-450b-9ea3-69f5d6314f41,彼は毎年____が好きです。,旅行,He likes to travel every year.
a64a0c07-2c9a-450b-9ea3-69f5d6314f41,____の計画を立てています。,旅行,I am planning a trip.
d1f7eb80-c8ac-4a4a-a921-e638a6d00bfc,毎朝、私は____を飲みます。,紅茶,I drink black tea every morning.
d1f7eb80-c8ac-4a4a-a921-e638a6d00bfc,友達と一緒に____を楽しみました。,紅茶,I enjoyed black tea with my friend.
d1f7eb80-c8ac-4a4a-a921-e638a6d00bfc,この店の____はとてもおいしいです。,紅茶,The black tea in this shop is very delicious.
5626c104-994b-4ced-af72-79f2158212f4,彼は毎日____を作ります。,昼御飯,He makes lunch every day.
5626c104-994b-4ced-af72-79f2158212f4,私たちは公園で____を食べます。,昼御飯,We eat lunch in the park.
5626c104-994b-4ced-af72-79f2158212f4,____は12時に食べます。,昼御飯,I eat lunch at 12 o'clock.
557b66a7-8900-46da-b221-87e3431a362b,水____。,をください,Please give me water.
557b66a7-8900-46da-b221-87e3431a362b,本____。,をください,Please give me a book.
557b66a7-8900-46da-b221-87e3431a362b,お金____。,をください,Please give me money.
b3105598-0383-433c-a2e9-105aef60c103,私の好きな料理は____です。,豚肉,My favorite dish is pork.
b3105598-0383-433c-a2e9-105aef60c103,夕ご飯に____を作ります。,豚肉,I will make pork for dinner.
b3105598-0383-433c-a2e9-105aef60c103,____はとてもおいしいです。,豚肉,Pork is very delicious.
2af139e5-1944-4ead-acbe-3de38ead4252,週末に映画を見たり、友達と遊んだりします。,たり〜たり,"On the weekend, I do things like watch movies and hang out with friends."
2af139e5-1944-4ead-acbe-3de38ead4252,彼はサッカーをしたり、音楽を聞いたりします。,たり〜たり,He does things like play soccer and listen to music.
2af139e5-1944-4ead-acbe-3de38ead4252,私は本を読んだり、勉強したりします。,たり〜たり,I do things like read books and study.
d917b89e-a47e-4d40-9d6e-1da39933a849,彼は____が好きです。,鶏肉,He likes chicken meat.
d917b89e-a47e-4d40-9d6e-1da39933a849,今晩、____を料理します。,鶏肉,I will cook chicken meat tonight.
d917b89e-a47e-4d40-9d6e-1da39933a849,____はとても美味しいです。,鶏肉,Chicken meat is very delicious.
dd89ced9-8cd1-4dd2-ae4a-b96131943d55,パンに____を塗ります。,バター,I spread butter on the bread.
dd89ced9-8cd1-4dd2-ae4a-b96131943d55,このケーキには____が入っています。,バター,This cake contains butter.
dd89ced9-8cd1-4dd2-ae4a-b96131943d55,彼は____を使って料理をします。,バター,He cooks with butter.
cdfa8a0e-9c78-44ea-bc26-0cf004133b6f,あの____はとても人気があります。,～屋,That bookstore is very popular.
cdfa8a0e-9c78-44ea-bc26-0cf004133b6f,この町にはたくさんの____があります。,～屋,There are many flower shops in this town.
cdfa8a0e-9c78-44ea-bc26-0cf004133b6f,私は毎週____に行きます。,～屋,I go to the butcher shop every week.
2334a66c-0a68-4f32-b00b-ce13401117c7,彼女は日本の____が好きです。,料理,She likes Japanese cuisine.
2334a66c-0a68-4f32-b00b-ce13401117c7,私は毎日____をします。,料理,I cook every day.
2334a66c-0a68-4f32-b00b-ce13401117c7,この____はとてもおいしいです。,料理,This dish is very delicious.
7c9fe5a3-fde0-44bc-a388-6ff2070c1ed4,友達と____に行きます。,喫茶店,I will go to a café with my friend.
7c9fe5a3-fde0-44bc-a388-6ff2070c1ed4,____でコーヒーを飲みました。,喫茶店,I drank coffee at the café.
7c9fe5a3-fde0-44bc-a388-6ff2070c1ed4,毎週土曜日に____で勉強します。,喫茶店,I study at a café every Saturday.
5786af24-dec0-4d47-aa56-641304ace9d5,私は新しい本____。,がほしい,I want a new book.
5786af24-dec0-4d47-aa56-641304ace9d5,彼はゲーム____。,がほしい,He wants a game.
5786af24-dec0-4d47-aa56-641304ace9d5,あなたはお金____。,がほしい,You want money.
50001854-5595-4ce2-a7f9-645a822b35d6,私の家族は毎晩____を食べます。,晩御飯,My family eats dinner every night.
50001854-5595-4ce2-a7f9-645a822b35d6,今日は友達と____を食べに行きます。,晩御飯,I will go to eat dinner with my friend today.
50001854-5595-4ce2-a7f9-645a822b35d6,彼はいつも遅くに____を作ります。,晩御飯,He always makes dinner late.
1a48adf6-216b-4498-957a-1af76e25c3f3,朝ごはんに____を食べました。,卵,I ate an egg for breakfast.
1a48adf6-216b-4498-957a-1af76e25c3f3,私の好きな食べ物は____です。,卵,My favorite food is egg.
1a48adf6-216b-4498-957a-1af76e25c3f3,____は料理に使います。,卵,I use eggs in cooking.
e9311c6e-dd25-4275-aaac-6e37d66e69c7,彼は毎日____を聞きます。,音楽,He listens to music every day.
e9311c6e-dd25-4275-aaac-6e37d66e69c7,私の友達は____が好きです。,音楽,My friend likes music.
e9311c6e-dd25-4275-aaac-6e37d66e69c7,この映画にはいい____があります。,音楽,This movie has good music.
42501416-f657-4607-9ef2-fdbb1454c4e8,週末に____に行きます。,買い物,I go shopping on the weekend.
42501416-f657-4607-9ef2-fdbb1454c4e8,友達と一緒に____をしました。,買い物,I went shopping with my friend.
42501416-f657-4607-9ef2-fdbb1454c4e8,今日は____がたくさんあります。,買い物,There is a lot of shopping to do today.
ec1740fd-a7e0-4d59-a3c2-24238e06409e,毎朝、____を食べます。,パン,I eat bread every morning.
ec1740fd-a7e0-4d59-a3c2-24238e06409e,彼は新しい____を買いました。,パン,He bought new bread.
ec1740fd-a7e0-4d59-a3c2-24238e06409e,この店の____はとてもおいしいです。,パン,The bread from this shop is very delicious.
54fa9c77-080d-47bc-8fe5-aa0fb7325477,私は____でご飯を食べます。,箸,I eat rice with chopsticks.
54fa9c77-080d-47bc-8fe5-aa0fb7325477,彼は____を使って寿司を食べました。,箸,He ate sushi using chopsticks.
54fa9c77-080d-47bc-8fe5-aa0fb7325477,日本では____がとても大切です。,箸,Chopsticks are very important in Japan.
fdd13ab8-b411-4ccd-87e9-65d0fa94c8cc,彼は____を開けました。,ドア,He opened the door.
fdd13ab8-b411-4ccd-87e9-65d0fa94c8cc,私の部屋の____は青いです。,ドア,The door of my room is blue.
fdd13ab8-b411-4ccd-87e9-65d0fa94c8cc,____が閉まっています。,ドア,The door is closed.
de6ae147-e732-4f06-a1b9-1a5f2828992a,____は忙しいです。,今月,This month is busy.
de6ae147-e732-4f06-a1b9-1a5f2828992a,____に旅行に行きます。,今月,I will go on a trip this month.
de6ae147-e732-4f06-a1b9-1a5f2828992a,____の予定はありますか？,今月,Do you have plans for this month?
5d837794-26f0-4940-a614-3f558198af28,学校の____で友達と昼ごはんを食べます。,食堂,I eat lunch with my friends in the cafeteria at school.
5d837794-26f0-4940-a614-3f558198af28,この____はとても安いです。,食堂,This cafeteria is very cheap.
5d837794-26f0-4940-a614-3f558198af28,私は毎日____に行きます。,食堂,I go to the cafeteria every day.
670ba06d-0dc4-4c9d-8e77-f03462980c33,彼は____を買いました。,切手,He bought a postage stamp.
670ba06d-0dc4-4c9d-8e77-f03462980c33,私は手紙に____を貼ります。,切手,I will stick a postage stamp on the letter.
670ba06d-0dc4-4c9d-8e77-f03462980c33,この____はとても高いです。,切手,This postage stamp is very expensive.
e4ce56d6-1ea3-41c3-b381-1ac41808aed4,彼は毎日____を作ります。,カレー,He makes curry every day.
e4ce56d6-1ea3-41c3-b381-1ac41808aed4,私の好きな料理は____です。,カレー,My favorite dish is curry.
e4ce56d6-1ea3-41c3-b381-1ac41808aed4,友達と一緒に____を食べました。,カレー,I ate curry with my friend.
f7938391-871b-41ca-8764-18ef0c135ac7,彼は____を持っています。,荷物,He has luggage.
f7938391-871b-41ca-8764-18ef0c135ac7,私の____は重いです。,荷物,My luggage is heavy.
f7938391-871b-41ca-8764-18ef0c135ac7,空港で____を受け取ります。,荷物,I will pick up my luggage at the airport.
dad48d88-187f-4c38-abfc-b9f2bad153e7,彼は____が好きです。,肉,He likes meat.
dad48d88-187f-4c38-abfc-b9f2bad153e7,私の夕ご飯には____があります。,肉,There is meat in my dinner.
dad48d88-187f-4c38-abfc-b9f2bad153e7,この料理には____が入っています。,肉,This dish contains meat.
71fa34e3-4b0d-477b-acdf-208e49d78042,毎朝、私は____を飲みます。,牛乳,I drink milk every morning.
71fa34e3-4b0d-477b-acdf-208e49d78042,このケーキには____が入っています。,牛乳,This cake contains milk.
71fa34e3-4b0d-477b-acdf-208e49d78042,彼は____が好きです。,牛乳,He likes milk.
fae134a9-3f71-47d6-8065-48f028370b7e,駅で____を買いました。,切符,I bought a ticket at the station.
fae134a9-3f71-47d6-8065-48f028370b7e,この____は高いですか？,切符,Is this ticket expensive?
fae134a9-3f71-47d6-8065-48f028370b7e,バスの____を忘れました。,切符,I forgot my bus ticket.
285a6666-5e34-4f61-8043-3086f25ffa18,コーヒーに____を入れます。,砂糖,I put sugar in my coffee.
285a6666-5e34-4f61-8043-3086f25ffa18,このケーキには____がたくさん入っています。,砂糖,This cake has a lot of sugar in it.
285a6666-5e34-4f61-8043-3086f25ffa18,私は____が好きです。,砂糖,I like sugar.
2ca949be-29e6-4923-a0d1-843fac149bf7,友達と____に行きます。,レストラン,I go to a restaurant with my friend.
2ca949be-29e6-4923-a0d1-843fac149bf7,その____はとてもおいしいです。,レストラン,That restaurant is very delicious.
2ca949be-29e6-4923-a0d1-843fac149bf7,私たちは____で夕ご飯を食べます。,レストラン,We will eat dinner at the restaurant.
b0061e9b-70e5-4539-8c37-977fae670f79,私の____はとてもおいしいです。,飲み物,My drink is very delicious.
b0061e9b-70e5-4539-8c37-977fae670f79,彼は____を注文しました。,飲み物,He ordered a drink.
b0061e9b-70e5-4539-8c37-977fae670f79,このレストランにはいい____があります。,飲み物,This restaurant has good beverages.
f297fcb6-1d8a-4526-8ced-bbc4a1b8f8f5,友達と____をします。,パーティー,I will have a party with my friends.
f297fcb6-1d8a-4526-8ced-bbc4a1b8f8f5,明日、____に行きます。,パーティー,I will go to a party tomorrow.
f297fcb6-1d8a-4526-8ced-bbc4a1b8f8f5,私の誕生日に____があります。,パーティー,There will be a party on my birthday.
bcd5d0e8-3ca3-46fb-82f4-ab67bcf7e74e,毎朝、私は____を食べます。,御飯,I eat rice every morning.
bcd5d0e8-3ca3-46fb-82f4-ab67bcf7e74e,彼は夕食に____を作ります。,御飯,He makes rice for dinner.
bcd5d0e8-3ca3-46fb-82f4-ab67bcf7e74e,日本では____が大切な食べ物です。,御飯,Rice is an important food in Japan.
bdcf7c5f-f9ac-4612-a860-5258edbbce7f,このスープに____を入れます。,塩,I will add salt to this soup.
bdcf7c5f-f9ac-4612-a860-5258edbbce7f,魚を焼く時、____が必要です。,塩,"When grilling fish, salt is necessary."
bdcf7c5f-f9ac-4612-a860-5258edbbce7f,私は料理に____を使います。,塩,I use salt in cooking.
4c533b4d-fb77-4263-b795-786fe7c76b33,彼は____が好きです。,お酒,He likes alcohol.
4c533b4d-fb77-4263-b795-786fe7c76b33,友達と____を飲みました。,お酒,I drank alcohol with my friends.
